,year,stateTerritory,ScientificName,CommonName,EPBCThreatStatus,occurrenceCount
60362,2010,VIC,Zanda funerea,Yellow-tailed Black-Cockatoo,Present,1222
60363,2010,WA,Acanthiza iredalei,Slender-billed Thornbill,Present,2
60364,2010,WA,Actitis hypoleucos,Common Sandpiper,Present,134
60365,2010,WA,Amalosia rhombifer,Zigzag Velvet Gecko,Present,1
60366,2010,WA,Amytornis striatus,Striated Grasswren,Present,14
60367,2010,WA,Amytornis textilis,Western Grasswren,Present,11
60368,2010,WA,Anous stolidus,Common Noddy,Present,1
60369,2010,WA,Anseranas semipalmata,Magpie Goose,Present,28
60370,2010,WA,Antigone rubicunda,Brolga,Present,102
60371,2010,WA,Aphelocephala leucopsis,Southern Whiteface,Vulnerable,50
60372,2010,WA,Apus pacificus,Fork-tailed Swift,Present,9
60373,2010,WA,Ardea alba,Great Egret,Present,235
60374,2010,WA,Ardea intermedia,Intermediate Egret,Present,24
60375,2010,WA,Ardenna carneipes,Flesh-footed Shearwater,Present,12
60376,2010,WA,Ardenna pacifica,Wedge-tailed Shearwater,Present,5
60377,2010,WA,Ardenna tenuirostris,Short-tailed Shearwater,Present,1
60378,2010,WA,Ardeotis australis,Australian Bustard,Present,86
60379,2010,WA,Arenaria interpres,Ruddy Turnstone,Vulnerable,55
60380,2010,WA,Atrichornis clamosus,Noisy Scrub-bird,Endangered,18
60381,2010,WA,Aythya australis,Hardhead,Present,319
60382,2010,WA,Brachyurophis fasciolatus,Narrow-banded Snake,Present,1
60383,2010,WA,Bubulcus ibis,Cattle Egret,Present,17
60384,2010,WA,Burhinus grallarius,Bush Stone-curlew,Present,20
60385,2010,WA,Calamanthus campestris,Rufous Fieldwren,Present,11
60386,2010,WA,Calidris acuminata,Sharp-tailed Sandpiper,Vulnerable,113
60387,2010,WA,Calidris alba,Sanderling,Present,23
60388,2010,WA,Calidris canutus,Red Knot,Vulnerable,16
60389,2010,WA,Calidris falcinellus,Broad-billed Sandpiper,Present,37
60390,2010,WA,Calidris ferruginea,Curlew Sandpiper,Critically Endangered,19
60391,2010,WA,Calidris ruficollis,Red-necked Stint,Present,106
60392,2010,WA,Calidris tenuirostris,Great Knot,Vulnerable,13
60393,2010,WA,Calyptorhynchus banksii,Red-tailed Black-Cockatoo,Present,205
60394,2010,WA,Canis familiaris,Domestic Dog,Present,1
60395,2010,WA,Certhionyx variegatus,Pied Honeyeater,Present,23
60396,2010,WA,Ceyx azureus,Azure Kingfisher,Present,9
60397,2010,WA,Charadrius bicinctus,Double-banded Plover,Present,1
60398,2010,WA,Charadrius leschenaultii,Greater Sand Plover,Vulnerable,16
60399,2010,WA,Charadrius mongolus,Lesser Sand Plover,Endangered,24
60400,2010,WA,Charadrius veredus,Oriental Plover,Present,27
60401,2010,WA,Chelonia mydas,Green Turtle,Vulnerable,2
60402,2010,WA,Chlidonias hybrida,Whiskered Tern,Present,204
60403,2010,WA,Chlidonias leucopterus,White-winged Tern,Present,24
60404,2010,WA,Chloebia gouldiae,Gouldian Finch,Endangered,7
60405,2010,WA,Chroicocephalus novaehollandiae,Silver Gull,Present,826
60406,2010,WA,Cinclosoma castanotum,Chestnut Quail-thrush,Present,15
60407,2010,WA,Circus assimilis,Spotted Harrier,Present,53
60408,2010,WA,Cladorhynchus leucocephalus,Banded Stilt,Present,97
60409,2010,WA,Climacteris affinis,White-browed Treecreeper,Present,1
60410,2010,WA,Coracina maxima,Ground Cuckoo-shrike,Present,24
60411,2010,WA,Crocodylus johnstoni,Freshwater Crocodile,Present,8
60412,2010,WA,Ctenotus brooksi,a skink,Present,3
60413,2010,WA,Ctenotus pantherinus,Leopard Ctenotus,Present,9
60414,2010,WA,Daphoenositta chrysoptera,Varied Sittella,Present,107
60415,2010,WA,Dasyornis longirostris,Western Bristlebird,Endangered,20
60416,2010,WA,Diplodactylus conspicillatus,Western Fat-tailed Gecko,Present,4
60417,2010,WA,Drymodes brunneopygia,Southern Scrub-robin,Present,21
60418,2010,WA,Drysdalia mastersii,Masters' Snake,Present,1
60419,2010,WA,Egretta garzetta,Little Egret,Present,170
60420,2010,WA,Ephippiorhynchus asiaticus,Black-necked Stork,Present,90
60421,2010,WA,Epthianura albifrons,White-fronted Chat,Present,101
60422,2010,WA,Epthianura crocea,Yellow Chat,Present,21
60423,2010,WA,Esacus magnirostris,Beach Stone-curlew,Present,29
60424,2010,WA,Eudyptes pachyrhynchus,Fiordland Penguin,Present,1
60425,2010,WA,Eudyptula minor,Little Penguin,Present,10
60426,2010,WA,Falco hypoleucos,Grey Falcon,Vulnerable,3
60427,2010,WA,Falco peregrinus,Peregrine Falcon,Present,21
60428,2010,WA,Falco subniger,Black Falcon,Present,4
60429,2010,WA,Fregata ariel,Lesser Frigatebird,Present,9
60430,2010,WA,Gelochelidon nilotica,Gull-billed Tern,Present,17
60431,2010,WA,Geopelia cuneata,Diamond Dove,Present,183
60432,2010,WA,Geophaps smithii,Partridge Pigeon,Present,4
60433,2010,WA,Glareola maldivarum,Oriental Pratincole,Present,9
60434,2010,WA,Haematopus fuliginosus,Sooty Oystercatcher,Present,86
60435,2010,WA,Haematopus longirostris,Pied Oystercatcher,Present,208
60436,2010,WA,Haliaeetus leucogaster,White-bellied Sea-Eagle,Present,178
60437,2010,WA,Hamirostra melanosternon,Black-breasted Buzzard,Present,57
60438,2010,WA,Hieraaetus morphnoides,Little Eagle,Present,90
60439,2010,WA,Hirundo rustica,Barn Swallow,Present,28
60440,2010,WA,Hydroprogne caspia,Caspian Tern,Present,158
60441,2010,WA,Hylacola cauta,Shy Heathwren,Present,14
60442,2010,WA,Hypocysta adiante,Darwin Ringlet,Present,16
60443,2010,WA,Irediparra gallinacea,Comb-crested Jacana,Present,32
60444,2010,WA,Ixobrychus flavicollis,Black Bittern,Present,6
60445,2010,WA,Lalage tricolor,White-winged Triller,Present,139
60446,2010,WA,Larus pacificus,Pacific Gull,Present,107
60447,2010,WA,Leipoa ocellata,Malleefowl,Vulnerable,7
60448,2010,WA,Lerista muelleri,a skink,Present,4
60449,2010,WA,Lichenostomus cratitius,Purple-gaped Honeyeater,Present,22
60450,2010,WA,Limosa lapponica,Bar-tailed Godwit,Present,44
60451,2010,WA,Limosa limosa,Black-tailed Godwit,Endangered,15
60452,2010,WA,Liopholis multiscutata,Bull Skink,Present,1
60453,2010,WA,Lophochroa leadbeateri,Major Mitchell's Cockatoo,Present,78
60454,2010,WA,Lophoictinia isura,Square-tailed Kite,Present,51
60455,2010,WA,Macroderma gigas,Ghost Bat,Vulnerable,2
60456,2010,WA,Macronectes giganteus,Southern Giant-Petrel,Endangered,1
60457,2010,WA,Macropus fuliginosus,Western Grey Kangaroo,Present,8
60458,2010,WA,Malurus coronatus,Purple-crowned Fairy-wren,Present,10
60459,2010,WA,Melanodryas cucullata,Hooded Robin,Present,117
60460,2010,WA,Merops ornatus,Rainbow Bee-eater,Present,795
60461,2010,WA,Morus serrator,Australasian Gannet,Present,40
60462,2010,WA,Neophoca cinerea,Australian Sea-lion,Endangered,1
60463,2010,WA,Ninox connivens,Barking Owl,Present,31
60464,2010,WA,Northiella narethae,Naretha Bluebonnet,Present,2
60465,2010,WA,Numenius madagascariensis,Eastern Curlew,Critically Endangered,1
60466,2010,WA,Numenius minutus,Little Curlew,Present,19
60467,2010,WA,Numenius phaeopus,Whimbrel,Present,20
60468,2010,WA,Oceanites oceanicus,Wilson's Storm-Petrel,Present,1
60469,2010,WA,Onychoprion anaethetus,Bridled Tern,Present,6
60470,2010,WA,Onychoprion fuscatus,Sooty Tern,Present,2
60471,2010,WA,Oreoica gutturalis,Crested Bellbird,Present,242
60472,2010,WA,Osphranter robustus,Common Wallaroo,Present,3
60473,2010,WA,Oxyura australis,Blue-billed Duck,Present,122
60474,2010,WA,Pachycephala inornata,Gilbert's Whistler,Present,4
60475,2010,WA,Pandion haliaetus,Osprey,Present,127
60476,2010,WA,Parvipsitta porphyrocephala,Purple-crowned Lorikeet,Present,110
60477,2010,WA,Petroica boodang,Scarlet Robin,Present,195
60478,2010,WA,Pezoporus wallicus,Eastern Ground Parrot,Present,4
60479,2010,WA,Phalacrocorax fuscescens,Black-faced Cormorant,Present,9
60480,2010,WA,Phalaropus lobatus,Red-necked Phalarope,Present,20
60481,2010,WA,Phaps histrionica,Flock Bronzewing,Present,5
60482,2010,WA,Pluvialis fulva,Pacific Golden Plover,Present,34
60483,2010,WA,Pluvialis squatarola,Grey Plover,Vulnerable,37
60484,2010,WA,Podiceps cristatus,Great Crested Grebe,Present,105
60485,2010,WA,Poecilodryas cerviniventris,Buff-sided Robin,Present,17
60486,2010,WA,Pomatostomus temporalis,Grey-crowned Babbler,Present,365
60487,2010,WA,Poodytes carteri,Spinifexbird,Present,67
60488,2010,WA,Pseudocheirus occidentalis,Western Ringtail Possum,Critically Endangered,1
60489,2010,WA,Pseudomys hermannsburgensis,Sandy Inland Mouse,Present,2
60490,2010,WA,Psophodes nigrogularis,Western Whipbird,Present,18
60491,2010,WA,Pterodroma macroptera,Great-winged Petrel,Present,4
60492,2010,WA,Ptilinopus regina,Rose-crowned Fruit-Dove,Present,7
60493,2010,WA,Pygopus nigriceps,Black-headed Scaly Foot,Present,1
60494,2010,WA,Pyrrholaemus brunneus,Redthroat,Present,83
60495,2010,WA,Rhipidura fuliginosa,New Zealand Fantail,Present,15
60496,2010,WA,Rhynchoedura ornata,Western Beaked Gecko,Present,3
60497,2010,WA,Rostratula australis,Australian Painted Snipe,Endangered,1
60498,2010,WA,Saccolaimus flaviventris,Yellow-bellied Sheathtail-bat,Present,2
60499,2010,WA,Setirostris eleryi,Bristle-faced Free-tailed Bat,Present,1
60500,2010,WA,Speleostrophus nesiotes,Barrow Island Millipede,Present,1
60501,2010,WA,Stercorarius antarcticus,Brown Skua,Present,5
60502,2010,WA,Stercorarius parasiticus,Arctic Jaeger,Present,1
60503,2010,WA,Sterna dougallii,Roseate Tern,Present,4
60504,2010,WA,Sterna hirundo,Common Tern,Present,6
60505,2010,WA,Sternula albifrons,Little Tern,Vulnerable,5
60506,2010,WA,Sternula nereis,Fairy Tern,Present,45
60507,2010,WA,Stictonetta naevosa,Freckled Duck,Present,3
60508,2010,WA,Stipiturus malachurus,Southern Emu-wren,Present,44
60509,2010,WA,Sula leucogaster,Brown Booby,Present,15
60510,2010,WA,Tachyglossus aculeatus,Short-beaked Echidna,Present,6
60511,2010,WA,Tadorna radjah,Radjah Shelduck,Present,16
60512,2010,WA,Tadorna tadornoides,Australian Shelduck,Present,672
60513,2010,WA,Thalassarche cauta,Shy Albatross,Endangered,2
60514,2010,WA,Thalassarche melanophris,Black-browed Albatross,Vulnerable,1
60515,2010,WA,Thalasseus bengalensis,Lesser Crested Tern,Present,75
60516,2010,WA,Thalasseus bergii,Greater Crested Tern,Present,157
60517,2010,WA,Thinornis cucullatus,Hooded Plover,Present,8
60518,2010,WA,Todiramphus chloris,Collared Kingfisher,Present,2
60519,2010,WA,Tringa brevipes,Grey-tailed Tattler,Present,26
60520,2010,WA,Tringa glareola,Wood Sandpiper,Present,106
60521,2010,WA,Tringa nebularia,Common Greenshank,Endangered,181
60522,2010,WA,Tringa stagnatilis,Marsh Sandpiper,Present,38
60523,2010,WA,Turnix maculosus,Red-backed Button-quail,Present,1
60524,2010,WA,Tursiops aduncus,Indian Ocean Bottlenose Dolphin,Present,3
60525,2010,WA,Tyto longimembris,Eastern Grass Owl,Present,2
60526,2010,WA,Tyto novaehollandiae,Masked Owl,Present,5
60527,2010,WA,Varanus panoptes,Yellow-spotted Monitor,Present,1
60528,2010,WA,Welesina kornickeri,an ostracod,Present,4
60529,2010,WA,Xenus cinereus,Terek Sandpiper,Vulnerable,5
60530,2010,WA,Zanda baudinii,Baudin's Cockatoo,Endangered,37
60531,2011,ACT,Accipiter novaehollandiae,Grey Goshawk,Present,2
60532,2011,ACT,Anseranas semipalmata,Magpie Goose,Present,13
60533,2011,ACT,Antechinus flavipes,Yellow-footed Antechinus,Present,1
60534,2011,ACT,Aphelocephala leucopsis,Southern Whiteface,Vulnerable,29
60535,2011,ACT,Aprasia parapulchella,Pink-tailed Worm-lizard,Vulnerable,1
60536,2011,ACT,Ardea alba,Great Egret,Present,66
60537,2011,ACT,Ardea intermedia,Intermediate Egret,Present,47
60538,2011,ACT,Aythya australis,Hardhead,Present,356
60539,2011,ACT,Bubulcus ibis,Cattle Egret,Present,38
60540,2011,ACT,Calidris acuminata,Sharp-tailed Sandpiper,Vulnerable,25
60541,2011,ACT,Calidris ruficollis,Red-necked Stint,Present,1
60542,2011,ACT,Callocephalon fimbriatum,Gang-gang Cockatoo,Endangered,825
60543,2011,ACT,Calyptorhynchus lathami,Glossy Black-Cockatoo,Present,11
60544,2011,ACT,Cercartetus nanus,Eastern Pygmy-possum,Present,2
60545,2011,ACT,Ceyx azureus,Azure Kingfisher,Present,6
60546,2011,ACT,Chelodina longicollis,Eastern Long-necked Turtle,Present,5
60547,2011,ACT,Chroicocephalus novaehollandiae,Silver Gull,Present,166
60548,2011,ACT,Circus assimilis,Spotted Harrier,Present,8
60549,2011,ACT,Climacteris picumnus,Brown Treecreeper,Present,49
60550,2011,ACT,Daphoenositta chrysoptera,Varied Sittella,Present,33
60551,2011,ACT,Dasyurus geoffroii,Chuditch,Vulnerable,1
60552,2011,ACT,Delma impar,Striped Legless Lizard,Vulnerable,24
60553,2011,ACT,Egernia cunninghami,Cunningham's Skink,Present,7
60554,2011,ACT,Egretta garzetta,Little Egret,Present,4
60555,2011,ACT,Epthianura albifrons,White-fronted Chat,Present,14
60556,2011,ACT,Eulamprus heatwolei,Yellow-bellied /water-skink,Present,1
60557,2011,ACT,Falco peregrinus,Peregrine Falcon,Present,40
60558,2011,ACT,Falco subniger,Black Falcon,Present,6
60559,2011,ACT,Gallinago hardwickii,Latham's Snipe,Vulnerable,53
60560,2011,ACT,Geopelia cuneata,Diamond Dove,Present,2
60561,2011,ACT,Haliaeetus leucogaster,White-bellied Sea-Eagle,Present,20
60562,2011,ACT,Hieraaetus morphnoides,Little Eagle,Present,88
60563,2011,ACT,Hirundapus caudacutus,White-throated Needletail,Vulnerable,18
60564,2011,ACT,Hylacola pyrrhopygia,Chestnut-rumped Heathwren,Present,5
60565,2011,ACT,Jalmenus icilius,Amethyst Hairstreak,Present,2
60566,2011,ACT,Lalage tricolor,White-winged Triller,Present,36
60567,2011,ACT,Lathamus discolor,Swift Parrot,Critically Endangered,8
60568,2011,ACT,Lewinia pectoralis,Lewin's Rail,Present,3
60569,2011,ACT,Macropus giganteus,Eastern Grey Kangaroo,Present,12
60570,2011,ACT,Melanodryas cucullata,Hooded Robin,Present,7
60571,2011,ACT,Merops ornatus,Rainbow Bee-eater,Present,39
60572,2011,ACT,Morus serrator,Australasian Gannet,Present,1
60573,2011,ACT,Myiagra cyanoleuca,Satin Flycatcher,Present,21
60574,2011,ACT,Ninox connivens,Barking Owl,Present,1
60575,2011,ACT,Ninox strenua,Powerful Owl,Present,1
60576,2011,ACT,Ornithorhynchus anatinus,Platypus,Present,6
60577,2011,ACT,Oxyura australis,Blue-billed Duck,Present,103
60578,2011,ACT,Pachycephala olivacea,Olive Whistler,Present,3
60579,2011,ACT,Pachyptila salvini,Salvin's Prion,Present,1
60580,2011,ACT,Pachyptila vittata,Broad-billed Prion,Present,1
60581,2011,ACT,Pandion haliaetus,Osprey,Present,5
60582,2011,ACT,Parvipsitta pusilla,Little Lorikeet,Present,3
60583,2011,ACT,Perameles nasuta,Southern Long-nosed Bandicoot,Present,1
60584,2011,ACT,Perunga ochracea,Perunga Grasshopper,Present,10
60585,2011,ACT,Petroica boodang,Scarlet Robin,Present,55
60586,2011,ACT,Petroica phoenicea,Flame Robin,Present,68
60587,2011,ACT,Petroica rodinogaster,Pink Robin,Present,7
60588,2011,ACT,Pluvialis fulva,Pacific Golden Plover,Present,5
60589,2011,ACT,Podiceps cristatus,Great Crested Grebe,Present,1
60590,2011,ACT,Polytelis alexandrae,Princess Parrot,Vulnerable,1
60591,2011,ACT,Polytelis swainsonii,Superb Parrot,Vulnerable,177
60592,2011,ACT,Pycnoptilus floccosus,Pilotbird,Vulnerable,8
60593,2011,ACT,Rhipidura rufifrons,Rufous Fantail,Present,29
60594,2011,ACT,Rostratula australis,Australian Painted Snipe,Endangered,46
60595,2011,ACT,Stagonopleura guttata,Diamond Firetail,Vulnerable,44
60596,2011,ACT,Stictonetta naevosa,Freckled Duck,Present,31
60597,2011,ACT,Synemon plana,Golden Sun Moth,Vulnerable,237
60598,2011,ACT,Tachyglossus aculeatus,Short-beaked Echidna,Present,8
60599,2011,ACT,Tadorna tadornoides,Australian Shelduck,Present,11
60600,2011,ACT,Thalasseus bergii,Greater Crested Tern,Present,1
60601,2011,ACT,Varanus rosenbergi,Rosenberg's Goanna,Present,1
60602,2011,ACT,Vombatus ursinus,Bare-nosed Wombat,Present,1
60603,2011,ACT,Vulpes vulpes,Red Fox,Present,2
60604,2011,ACT,Wallabia bicolor,Swamp Wallaby,Present,3
60605,2011,ACT,Zanda funerea,Yellow-tailed Black-Cockatoo,Present,230
60606,2011,NSW,Acanthophis antarcticus,Common Death Adder,Present,17
60607,2011,NSW,Accipiter novaehollandiae,Grey Goshawk,Present,243
60608,2011,NSW,Acrobates pygmaeus,Feathertail Glider,Present,74
60609,2011,NSW,Actitis hypoleucos,Common Sandpiper,Present,14
60610,2011,NSW,Adelotus brevis,Tusked Frog,Present,150
60611,2011,NSW,Aepyprymnus rufescens,Rufous Bettong,Present,73
60612,2011,NSW,Agrotis infusa,Bogong Moth,Present,1
60613,2011,NSW,Amalosia rhombifer,Zigzag Velvet Gecko,Present,3
60614,2011,NSW,Amaurornis moluccana,Pale-vented Bush-hen,Present,6
60615,2011,NSW,Ambassis agassizii,Agassiz's Glassfish,Present,20
60616,2011,NSW,Amytornis barbatus,Grey Grasswren,Present,2
60617,2011,NSW,Amytornis modestus,Thick-billed Grasswren,Vulnerable,7
60618,2011,NSW,Anepischetosia maccoyi,Highlands Forest-skink,Present,2
60619,2011,NSW,Anous albivitta,Grey Noddy,Present,3
60620,2011,NSW,Anous minutus,Black Noddy,Present,7
60621,2011,NSW,Anous stolidus,Common Noddy,Present,17
60622,2011,NSW,Anseranas semipalmata,Magpie Goose,Present,137
60623,2011,NSW,Antechinomys laniger,Kultarr,Present,1
60624,2011,NSW,Antechinus agilis,Agile Antechinus,Present,63
60625,2011,NSW,Antechinus flavipes,Yellow-footed Antechinus,Present,66
60626,2011,NSW,Anthochaera phrygia,Regent Honeyeater,Critically Endangered,150
60627,2011,NSW,Antigone rubicunda,Brolga,Present,36
60628,2011,NSW,Aphelocephala leucopsis,Southern Whiteface,Vulnerable,267
60629,2011,NSW,Aprasia parapulchella,Pink-tailed Worm-lizard,Vulnerable,7
60630,2011,NSW,Apus pacificus,Fork-tailed Swift,Present,18
60631,2011,NSW,Arctocephalus forsteri,Long-nosed Fur-seal,Present,6
60632,2011,NSW,Arctocephalus pusillus,Australian Fur-seal,Present,10
60633,2011,NSW,Arctocephalus tropicalis,Subantarctic Fur-seal,Endangered,2
60634,2011,NSW,Ardea alba,Great Egret,Present,647
60635,2011,NSW,Ardea intermedia,Intermediate Egret,Present,508
60636,2011,NSW,Ardenna bulleri,Buller's Shearwater,Present,6
60637,2011,NSW,Ardenna carneipes,Flesh-footed Shearwater,Present,15
60638,2011,NSW,Ardenna grisea,Sooty Shearwater,Vulnerable,9
60639,2011,NSW,Ardenna pacifica,Wedge-tailed Shearwater,Present,66
60640,2011,NSW,Ardenna tenuirostris,Short-tailed Shearwater,Present,43
60641,2011,NSW,Ardeotis australis,Australian Bustard,Present,3
60642,2011,NSW,Arenaria interpres,Ruddy Turnstone,Vulnerable,137
60643,2011,NSW,Aspidites ramsayi,Woma,Present,1
60644,2011,NSW,Assa darlingtoni,Pouched Frog,Vulnerable,54
60645,2011,NSW,Atrichornis rufescens,Rufous Scrub-bird,Endangered,67
60646,2011,NSW,Aythya australis,Hardhead,Present,1166
60647,2011,NSW,Bettongia lesueur,Burrowing Bettong,Present,6
60648,2011,NSW,Bidyanus bidyanus,Silver Perch,Endangered,10
60649,2011,NSW,Botaurus poiciloptilus,Australasian Bittern,Endangered,41
60650,2011,NSW,Bubulcus ibis,Cattle Egret,Present,933
60651,2011,NSW,Burhinus grallarius,Bush Stone-curlew,Present,150
60652,2011,NSW,Burramys parvus,Mountain Pygmy-possum,Endangered,124
60653,2011,NSW,Calamanthus campestris,Rufous Fieldwren,Present,5
60654,2011,NSW,Calamanthus fuliginosus,Striated Fieldwren,Present,11
60655,2011,NSW,Calidris acuminata,Sharp-tailed Sandpiper,Vulnerable,132
60656,2011,NSW,Calidris alba,Sanderling,Present,24
60657,2011,NSW,Calidris canutus,Red Knot,Vulnerable,51
60658,2011,NSW,Calidris ferruginea,Curlew Sandpiper,Critically Endangered,43
60659,2011,NSW,Calidris ruficollis,Red-necked Stint,Present,159
60660,2011,NSW,Calidris tenuirostris,Great Knot,Vulnerable,19
60661,2011,NSW,Callocephalon fimbriatum,Gang-gang Cockatoo,Endangered,296
60662,2011,NSW,Calonectris leucomelas,Streaked Shearwater,Present,3
60663,2011,NSW,Calyptorhynchus banksii,Red-tailed Black-Cockatoo,Present,23
60664,2011,NSW,Calyptorhynchus lathami,Glossy Black-Cockatoo,Present,724
60665,2011,NSW,Canis familiaris,Domestic Dog,Present,104
60666,2011,NSW,Carcharias taurus,Grey Nurse Shark,Present,3
60667,2011,NSW,Caretta caretta,Loggerhead Turtle,Endangered,8
60668,2011,NSW,Carterornis leucotis,White-eared Monarch,Present,23
60669,2011,NSW,Cercartetus nanus,Eastern Pygmy-possum,Present,90
60670,2011,NSW,Certhionyx variegatus,Pied Honeyeater,Present,9
60671,2011,NSW,Ceyx azureus,Azure Kingfisher,Present,378
60672,2011,NSW,Chalinolobus dwyeri,Large-eared Pied Bat,Endangered,49
60673,2011,NSW,Chalinolobus nigrogriseus,Hoary  Wattled Bat,Present,1
60674,2011,NSW,Chalinolobus picatus,Little Pied Bat,Present,17
60675,2011,NSW,Charadrius bicinctus,Double-banded Plover,Present,63
60676,2011,NSW,Charadrius leschenaultii,Greater Sand Plover,Vulnerable,13
60677,2011,NSW,Charadrius mongolus,Lesser Sand Plover,Endangered,33
60678,2011,NSW,Chelodina expansa,Broad-Shelled River Turtle,Present,10
60679,2011,NSW,Chelodina longicollis,Eastern Long-necked Turtle,Present,193
60680,2011,NSW,Chelonia mydas,Green Turtle,Vulnerable,122
60681,2011,NSW,Chlamydera maculata,Spotted Bowerbird,Present,161
60682,2011,NSW,Chlidonias hybrida,Whiskered Tern,Present,173
